lat,lon,STATEFP,COUNTYFP,county_fips,state,BUYER_DEA_NO,pharmacy,address,pills,link,BUYER_STATE,BUYER_COUNTY
30.6591768,-87.855589,1,3,1003,AL,FS0285569,SAM'S PHARMACY 10-4990,29683 FREDERICK BOULEVARD  DAPHNE  AL 36526,292500,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-FS0285569.csv,AL,BALDWIN
30.6560058,-87.9012587,1,3,1003,AL,BR9881586,RX ADVANTAGE,7101 HWY 90 SUITE 300  DAPHNE  AL 36526,3689593,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BR9881586.csv,AL,BALDWIN
30.6428058,-87.867903,1,3,1003,AL,BP5817157,PHARMERICA,9052 INDEPENDENCE AVENUE  DAPHNE  AL 36526,2321300,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BP5817157.csv,AL,BALDWIN
30.6189017,-87.9064617,1,3,1003,AL,BW6531075,WALGREENS,3025 US HIGHWAY 98  DAPHNE  AL 36526,2429350,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BW6531075.csv,AL,BALDWIN
30.6028486,-87.895968,1,3,1003,AL,BT6800139,TARGET STORES A DIV.OF TARGET CORP.,1698 US HWY  98  DAPHNE  AL 36526,774740,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BT6800139.csv,AL,BALDWIN
30.6195858,-87.9076233,1,3,1003,AL,BW6662793,WINN-DIXIE PHARMACY,3075 US HIGHWAY 98  DAPHNE  AL 36526,543820,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BW6662793.csv,AL,BALDWIN
30.6127869,-87.9074904,1,3,1003,AL,FP1457159,PHARMACY SERVICES,101 A VILLA DRIVE  DAPHNE  AL 36526,130260,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-FP1457159.csv,AL,BALDWIN
30.5991328,-87.8972929,1,3,1003,AL,BC8626129,COMPOUND CARE PLUS,1410 HWY 98 UNIT G  DAPHNE  AL 36526,1800,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BC8626129.csv,AL,BALDWIN
30.577518,-87.897023,1,3,1003,AL,AP0483420,HERITAGE COMPOUNDING PHARMACY,24208 US HWY 98 STE C  FAIRHOPE  AL 36532,200,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-AP0483420.csv,AL,BALDWIN
30.5991443,-87.8972541,1,3,1003,AL,FI2723446,INJURY MED EXPRESS PHARMACY,1410 HWY 98 UNIT H  DAPHNE  AL 36526,43600,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-FI2723446.csv,AL,BALDWIN
30.3038963,-87.6804373,1,3,1003,AL,BT9835111,TARGET STORES A DIV. OF TARGET CORP.,3820 GULF SHORES PKWY  GULF SHORES  AL 36542,423040,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BT9835111.csv,AL,BALDWIN
30.2987805,-87.6813811,1,3,1003,AL,FP1909540,PUBLIX ALABAMA,160 COTTON CREEK DRIVE  SUITE 100  GULF SHORES  AL 36542,142200,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-FP1909540.csv,AL,BALDWIN
30.4140654,-87.5986184,1,3,1003,AL,BE8214176,ELBERTA PHARMACY,24980 STATE ST PO DRAWER 670  ELBERTA  AL 36530,2882260,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BE8214176.csv,AL,BALDWIN
31.8792182,-85.4496416,1,5,1005,AL,BC5071282,CLAYTON DRUG COMPANY,23 COURT SQUARE PO BOX 220  CLAYTON  AL 36016,474530,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BC5071282.csv,AL,BARBOUR
31.8435495,-85.1710613,1,5,1005,AL,BW5382661,WAL-MART PHARMACY 10-1638,3176 S EUFAULA AVE  EUFAULA  AL 36027,1501260,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BW5382661.csv,AL,BARBOUR
31.8780128,-85.1468426,1,5,1005,AL,BW5625679,WINN-DIXIE PHARMACY,1055 S EUFAULA AVENUE  EUFAULA  AL 36027,835580,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BW5625679.csv,AL,BARBOUR
33.2141179,-87.1622669,1,7,1007,AL,BW2046399,WOODSTOCK DRUG,P O  BOX 280 28891 HWY 5  WOODSTOCK  AL 35188,2418700,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BW2046399.csv,AL,BIBB
33.1339851,-87.1437988,1,7,1007,AL,BJ1297907,JACK'S DISCOUNT PHARMACY,23010 HIGHWAY 5 P O  BOX 680  WEST BLOCTON  AL 35184,1691520,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BJ1297907.csv,AL,BIBB
33.1339851,-87.1437988,1,7,1007,AL,FJ3488118,JACK'S DISCOUNT PHARMACY,23010 HIGHWAY 5 PO BOX 680  WEST BLOCTON  AL 35184,41300,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-FJ3488118.csv,AL,BIBB
33.9317654,-86.4943753,1,9,1009,AL,AA7955771,ALACO DISCOUNT PHARMACY #4,27550 STATE HWY 75 SUITE 107  ONEONTA  AL 35121,1798950,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-AA7955771.csv,AL,BLOUNT
33.9453531,-86.4755905,1,9,1009,AL,BM1604823,MILLER DRUG COMPANY,KIMBERLY SAYLORS RUSH 212 1ST AVE EAST  ONEONTA  AL 35121,780160,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BM1604823.csv,AL,BLOUNT
32.1463189,-85.7157319,1,11,1011,AL,AM6201127,MAIN DRUG STORE,BOX 432 302 N PRAIRIE ST  UNION SPRINGS  AL 36089,1020330,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-AM6201127.csv,AL,BULLOCK
32.1435271,-85.7195334,1,11,1011,AL,BR5156636,ALABAMA CVS PHARMACY,101 BASKIN ST   NORTH  UNION SPRINGS  AL 36089,604730,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BR5156636.csv,AL,BULLOCK
32.1450108,-85.7158951,1,11,1011,AL,AU6985848,UNION SPRINGS PHARMACY,204 PRAIRIE STREET NORTH PO BOX 311  UNION SPRINGS  AL 36089,284040,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-AU6985848.csv,AL,BULLOCK
31.8491271,-86.6393019,1,13,1013,AL,FW0914300,WALGREENS,101 GREENVILLE BYP  GREENVILLE  AL 36037,656930,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-FW0914300.csv,AL,BUTLER
33.7632323,-85.8905607,1,15,1015,AL,BD8030481,DOWNEY DRUG ALEXANDRIA,658 VALLEY CUB DRIVE  ALEXANDRIA  AL 36250,3556440,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BD8030481.csv,AL,CALHOUN
33.7697255,-85.8917017,1,15,1015,AL,BF8509599,"FRED'S, PHARMACY #1084",120 SPRING BRANCH ROAD  ALEXANDRIA  AL 36250,382000,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BF8509599.csv,AL,CALHOUN
34.5195736,-87.7159372,1,59,1059,AL,FF2415188,FRANKLIN PHARMACY,361 MUSTANG DR  RUSSELLVILLE  AL 35654,371640,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-FF2415188.csv,AL,FRANKLIN
34.4394939,-88.1370997,1,59,1059,AL,BF8219847,FRED'S PHARMACY #2751,525 4TH AVE  SE P O  BOX 2004  RED BAY  AL 35582,981300,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BF8219847.csv,AL,FRANKLIN
34.4394501,-88.1374884,1,59,1059,AL,BR5156650,ALABAMA CVS PHARMACY,523 FOURTH AVE SE  PO BOX 1309  RED BAY  AL 35582,597300,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BR5156650.csv,AL,FRANKLIN
34.33182,-86.759589,1,103,1103,AL,BQ4895566,QUALITY DISCOUNT DRUGS,4109 EVA RD P O  BOX 98  EVA  AL 35621,1717180,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BQ4895566.csv,AL,MORGAN
34.220605,-85.5980206,1,19,1019,AL,FJ0594425,JOHNSON RX PHARMACY,4055 AL HWY 9 SUITE F  CEDAR BLUFF  AL 35959,1307810,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-FJ0594425.csv,AL,CHEROKEE
32.8490557,-86.6344402,1,21,1021,AL,BR5154860,ALABAMA CVS PHARMACY,1105 7TH ST   NORTH  CLANTON  AL 35045,2829840,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BR5154860.csv,AL,CHILTON
32.8505505,-86.6326084,1,21,1021,AL,BW3508667,WINN DIXIE 411,640 OLLIE AVE  CLANTON  AL 35045,1626590,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BW3508667.csv,AL,CHILTON
32.8491894,-86.6327266,1,21,1021,AL,AH4663743,RITE AID,641 OLLIE AVENUE  CLANTON  AL 35045,767090,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-AH4663743.csv,AL,CHILTON
31.1066806,-85.5933277,1,61,1061,AL,BD6152641,DALTON PHARMACY,141 S DALTON STREET PO BOX 279  SLOCOMB  AL 36375,906920,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BD6152641.csv,AL,GENEVA
32.6375178,-85.4034549,1,81,1081,AL,BR5156989,ALABAMA CVS PHARMACY,1997 PEPPERELL PKWY   OPELIKA  AL 36801,2399340,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BR5156989.csv,AL,LEE
32.6379264,-85.4219197,1,81,1081,AL,BW5382899,WAL-MART PHARMACY 10-0355,2900 PEPPERELL PARKWAY  OPELIKA  AL 36801,728430,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BW5382899.csv,AL,LEE
32.6374476,-85.4063581,1,81,1081,AL,FW0491528,WALGREENS,2015 PEPPERELL PKWY   OPELIKA  AL 36801,780430,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-FW0491528.csv,AL,LEE
32.6355925,-85.4026081,1,81,1081,AL,AM0463593,OPELIKA MEDICAL ARTS PHARMACY INC,121 N 20TH STREET BLDG  1  OPELIKA  AL 36801,655270,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-AM0463593.csv,AL,LEE
32.6206314,-85.4115995,1,81,1081,AL,FK0311617,KROGER PHARMACY #631,2460 ENTERPRISE DRIVE  OPELIKA  AL 36802,413900,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-FK0311617.csv,AL,LEE
32.6347915,-85.4042008,1,81,1081,AL,AC0454203,ADAMS PHARMACY & HOME CARE,1961 FIRST AVENUE  OPELIKA  AL 36801,251230,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-AC0454203.csv,AL,LEE
32.6176369,-85.410602,1,81,1081,AL,BT9341429,TARGET STORES A DIV.OF TARGET CORP.,2640 ENTERPRISE DR  OPELIKA  AL 36801,150640,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BT9341429.csv,AL,LEE
32.6305266,-85.4377589,1,81,1081,AL,FF1701196,FREEMAN PHARMACY #2,3900 PEPPERELL PKWY SUITE 101  OPELIKA  AL 36801,188020,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-FF1701196.csv,AL,LEE
32.6347915,-85.4042008,1,81,1081,AL,BA9641920,"ADAMS PHARMACY SERVICES,  INC",1961 FIRST AVE SUITE 2  OPELIKA  AL 36801,86920,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BA9641920.csv,AL,LEE
32.6353794,-85.4527169,1,81,1081,AL,FE1247887,"EAST ALABAMA HEALTHCARE AUTHORITY, DBA: OAK PARK PHARMACY",1365 GATEWOOD DRIVE  AUBURN  AL 36830,102820,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-FE1247887.csv,AL,LEE
32.608092,-85.4254668,1,81,1081,AL,FS0637871,SAM'S PHARMACY 10-4989,2335 BENT CREEK ROAD  AUBURN  AL 36830,89490,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-FS0637871.csv,AL,LEE
32.6401441,-85.4126477,1,81,1081,AL,BW3510737,WINN DIXIE 409,2440 PEPPERELL PARKWAY  OPELIKA  AL 36801,11000,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BW3510737.csv,AL,LEE
32.6207208,-85.4055919,1,81,1081,AL,AE4312132,EAST ALABAMA MENTAL HEALTH CENTER,MENTAL RETARDATION CENTER 2506 LAMBERT DRIVE  OPELIKA  AL 36801,500,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-AE4312132.csv,AL,LEE
32.5850321,-85.436571,1,81,1081,AL,FP1992898,PUBLIX ALABAMA,2415 MOORES MILL RD   AUBURN  AL 36830,41700,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-FP1992898.csv,AL,LEE
34.477843,-86.572342,1,103,1103,AL,BM2542125,MORGAN DRUGS INC,4150 HIGHWAY 231 SUITE 7  LACEYS SPRING  AL 35754,825190,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BM2542125.csv,AL,MORGAN
32.4496037,-87.5145597,1,105,1105,AL,AU7552056,UNION DRUGS,P O  BOX 470 117 WATER ST  UNIONTOWN  AL 36786,233790,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-AU7552056.csv,AL,PERRY
32.4496037,-87.5145597,1,105,1105,AL,FU3397444,UNION DRUGS,P O  BOX 1220 117 WATER ST  UNIONTOWN  AL 36786,13090,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-FU3397444.csv,AL,PERRY
32.9168129,-86.7162775,1,21,1021,AL,FT3214361,THORSBY DRUGS,4 MINNESOTA AVE P O  BOX 38  THORSBY  AL 35171,32300,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-FT3214361.csv,AL,CHILTON
32.784133,-86.8733561,1,21,1021,AL,FB1750997,BROWN DRUG CO. INC. MAPLESVILLE PHARMACY,9081 ALABAMA HWY 22 P O  BOX 145  MAPLESVILLE  AL 36750,383470,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-FB1750997.csv,AL,CHILTON
32.784133,-86.8733561,1,21,1021,AL,BT3537480,T J 'S DISCOUNT DRUGS,9081 HWY 22 PO BOX 145  MAPLESVILLE  AL 36750,283540,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BT3537480.csv,AL,CHILTON
31.2110094,-85.3926876,1,69,1069,AL,BB7685134,MIKE'S SOUTHSIDE PHARMACY,1023 S  OATES STREET  DOTHAN  AL 36301,1271660,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BB7685134.csv,AL,HOUSTON
31.2103776,-85.3937634,1,69,1069,AL,BH5010830,RITE AID,1060 SOUTH OATES STREET  DOTHAN  AL 36301,485630,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BH5010830.csv,AL,HOUSTON
31.2192239,-85.397769,1,69,1069,AL,BM3333185,MEDICAL ARTS PHARMACY INC,219 FORTNER STREET  DOTHAN  AL 36301,181650,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BM3333185.csv,AL,HOUSTON
32.519959,-85.0293142,1,81,1081,AL,BC9112905,ALABAMA CVS PHARMACY,5405 SUMMERVILLE RD  PHENIX CITY  AL 36867,1579890,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BC9112905.csv,AL,RUSSELL
32.519094,-85.028624,1,81,1081,AL,FW1119850,WALGREENS,5301 SUMMERVILLE RD  PHENIX CITY  AL 36867,1064600,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-FW1119850.csv,AL,RUSSELL
32.5213803,-85.0284616,1,81,1081,AL,BP8807426,PUBLIX ALABAMA,5408 SUMMERVILLE RD  STE 200  PHENIX CITY  AL 36867,783100,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BP8807426.csv,AL,RUSSELL
34.792667,-86.955482,1,83,1083,AL,BA6888361,ATHENS CREEKSIDE DRUGS,605 HWY 31 SOUTH SUITE D  ATHENS  AL 35611,2713570,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BA6888361.csv,AL,LIMESTONE
34.7973333,-86.953238,1,83,1083,AL,BR5156220,ALABAMA CVS PHARMACY,215 HWY 31 SOUTH  ATHENS  AL 35611,1671980,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BR5156220.csv,AL,LIMESTONE
34.7886301,-86.9589404,1,83,1083,AL,BW5382584,WAL-MART PHARMACY 10-0661,1011 U S  HWY 72 EAST  ATHENS  AL 35611,1187920,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BW5382584.csv,AL,LIMESTONE
34.8033631,-86.9498997,1,83,1083,AL,BS9395852,SOUTHERN FAMILY MARKET #913,100 HIGHWAY 31 NORTH SUITE H  ATHENS  AL 35611,635920,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BS9395852.csv,AL,LIMESTONE
34.7875201,-86.9613685,1,83,1083,AL,FE0449858,EASTSIDE PHARMACY AND CUSTOM COMPOUNDING,22335 HWY 72 EAST SUITE D  ATHENS  AL 35613,316200,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-FE0449858.csv,AL,LIMESTONE
31.7199924,-85.8154031,1,109,1109,AL,BH4039168,HAWKINS DRUGS,107 SOUTH MAIN  BRUNDIDGE  AL 36010,581440,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BH4039168.csv,AL,PIKE
31.719307,-85.8158533,1,109,1109,AL,FP0239055,PRICE PHARMACY,132 S MAIN ST  BRUNDIDGE  AL 36010,552500,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-FP0239055.csv,AL,PIKE
31.719307,-85.8158533,1,109,1109,AL,AP4878332,PRICE PHARMACY,DON PRICE 132 S MAIN ST  BRUNDIDGE  AL 36010,110600,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-AP4878332.csv,AL,PIKE
34.853397,-85.6161624,1,71,1071,AL,FP0215954,PONDER'S MOUNTAIN PHARMACY,29812 ALABAMA HWY 71  BRYANT  AL 35958,592000,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-FP0215954.csv,AL,JACKSON
34.7166305,-86.5779445,1,89,1089,AL,BR5154923,ALABAMA CVS PHARMACY,2212 WHITESBURG DR  HUNTSVILLE  AL 35801,2912760,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BR5154923.csv,AL,MADISON
34.7192175,-86.581551,1,89,1089,AL,FT2878708,TVPC PHARMACY,201 GOVERNORS DRIVE SUITE 305  HUNTSVILLE  AL 35801,1152460,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-FT2878708.csv,AL,MADISON
34.7195346,-86.5836711,1,89,1089,AL,BA3882176,AMBULATORY CLINIC PHARMACY,301 GOVERNORS DRIVE  HUNTSVILLE  AL 35801,633272,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BA3882176.csv,AL,MADISON
33.3734987,-85.3947998,1,111,1111,AL,FW2572205,WOODLAND QUALITY PHARMACY,24460 HWY 48  WOODLAND  AL 36280,103630,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-FW2572205.csv,AL,RANDOLPH
32.4744812,-85.0291537,1,113,1113,AL,BW7671577,WALGREENS,2515 CRAWFORD ROAD  PHENIX CITY  AL 36867,4308250,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BW7671577.csv,AL,RUSSELL
32.4747737,-85.0274857,1,113,1113,AL,BG2766268,GLENN'S PHARAMCY,2413 CRAWFORD ROAD  PHENIX CITY  AL 36867,2542770,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BG2766268.csv,AL,RUSSELL
31.4295193,-86.0762762,1,31,1031,AL,AM5260904,MEDICAL ARTS PHARMACY,1190 HIGHLAND DR  ELBA  AL 36323,1174950,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-AM5260904.csv,AL,COFFEE
31.4049857,-86.0819791,1,31,1031,AL,FB0870039,BRYAN PHARMACY INC,991 AL HIGHWAY 203  ELBA  AL 36323,812000,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-FB0870039.csv,AL,COFFEE
31.4251905,-86.0797597,1,31,1031,AL,BF7776416,FRED'S PHARMACY #1541,996 HIGHWAY 203  ELBA  AL 36323,700600,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BF7776416.csv,AL,COFFEE
31.4234372,-86.083661,1,31,1031,AL,AH1910579,HAYWOOD'S DISCOUNT DRUGS,806 ALABAMA HIGHWAY 203  ELBA  AL 36323,5300,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-AH1910579.csv,AL,COFFEE
31.4212156,-86.0688975,1,31,1031,AL,BS4453281,SOUTHEAST PHARMACEUTICALS,704 TROY HIGHWAY SUITE A  ELBA  AL 36323,2500,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BS4453281.csv,AL,COFFEE
34.9404681,-85.7267019,1,71,1071,AL,FB1644954,B & L DRUGS  KILGORE EXPRESS PHARMACY #5,50452 HIGHWAY 277  BRIDGEPORT  AL 35740,434480,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-FB1644954.csv,AL,JACKSON
34.7107469,-86.6087632,1,89,1089,AL,BR5156876,ALABAMA CVS PHARMACY,3115 BOB WALLACE AVE  HUNTSVILLE  AL 35805,1587460,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BR5156876.csv,AL,MADISON
34.7032359,-86.5900642,1,89,1089,AL,AT9793945,THE KROGER CO,2009 DRAKE AVENUE  HUNTSVILLE  AL 35801,858100,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-AT9793945.csv,AL,MADISON
34.7034079,-86.5931381,1,89,1089,AL,FA0353639,AMPHARM OF ALABAMA,3054 LEEMAN FERRY ROAD SUITE J 1  HUNTSVILLE  AL 35801,223430,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-FA0353639.csv,AL,MADISON
34.7034079,-86.5931381,1,89,1089,AL,FA0353615,AMPHARM HEALTH SERVICES OF ALABAMA,3054 LEEMAN FERRY ROAD SUITE J2  HUNTSVILLE  AL 35801,700,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-FA0353615.csv,AL,MADISON
34.810893,-86.7140555,1,89,1089,AL,FM2109305,MONROVIA PHARMACY,1878 JEFF ROAD SUITE D  HUNTSVILLE  AL 35806,65400,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-FM2109305.csv,AL,MADISON
34.8074085,-86.7486031,1,89,1089,AL,BP9311856,PHARMACY EXPRESS,7583 WALL TRIANA HWY SUITE B  MADISON  AL 35757,62180,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BP9311856.csv,AL,MADISON
34.7973586,-86.7481648,1,89,1089,AL,FF1215587,FRED'S PHARMACY #1944,7271 WALL TRIANA HWY  MADISON  AL 35757,91020,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-FF1215587.csv,AL,MADISON
34.870313,-86.569425,1,89,1089,AL,BH4218372,RITE AID,12290 HWY 231 431 NORTH  MERIDIANVILLE  AL 35759,780910,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BH4218372.csv,AL,MADISON
34.8703206,-86.5722453,1,89,1089,AL,FA1220817,ALABAMA CVS PHARMACY,12275 HWY 231 431N  MERIDIANVILLE  AL 35759,608300,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-FA1220817.csv,AL,MADISON
34.870313,-86.569425,1,89,1089,AL,FP0572114,PUBLIX ALABAMA,12290 HIGHWAY 231 431 N   MERIDIANVILLE  AL 35759,185900,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-FP0572114.csv,AL,MADISON
34.8300229,-86.6373705,1,89,1089,AL,BT9269158,TOYOTA FAMILY PHARMACY,1 COTTONVALLEY DRIVE  HUNTSVILLE  AL 35810,29400,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BT9269158.csv,AL,MADISON
34.8300229,-86.6373705,1,89,1089,AL,FW1457779,WALGREENS,1 COTTONVALLEY DRIVE  HUNTSVILLE  AL 35810,63600,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-FW1457779.csv,AL,MADISON
34.870313,-86.569425,1,89,1089,AL,BS9395840,SOUTHERN FAMILY MARKET #915,12290 US HIGHWAY 231 431 NORTH  MERIDIANVILLE  AL 35759,11000,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BS9395840.csv,AL,MADISON
34.8644907,-86.570752,1,89,1089,AL,BS7856872,STAR DISCOUNT,12078 HIGHWAY 231 431 NORTH  MERIDIANVILLE  AL 35759,4237560,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BS7856872.csv,AL,MADISON
34.754681,-86.731142,1,89,1089,AL,BU9870610,U-SAVE PHARMACY # 30,7559 HWY 72 WEST  MADISON  AL 35758,112280,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BU9870610.csv,AL,MADISON
34.7072699,-86.7435821,1,89,1089,AL,BK4041846,KROGER PHARMACY,300 HUGHES RD  MADISON  AL 35758,771110,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BK4041846.csv,AL,MADISON
33.5621694,-86.5189736,1,115,1115,AL,BW5383182,WAL-MART PHARMACY 10-0562,8551 WHITFIELD AVE   LEEDS  AL 35094,1674590,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BW5383182.csv,AL,JEFFERSON
